 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 100900
ID		Version	11.0
Name	oceane_7	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     840
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   62.93	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
    14.700	0	0	    0	    0.021692	    0.008346	    0.030038	    0.012932	    0.017759	    0.030691	    0.008651	   -0.000827	    0.007824	    0.020757	    0.011745	    0.032502	    0.019225	    0.021064	    0.040289	   -0.022286	   -0.027615	   -0.049901	    0.027648	    0.054626	    0.082273	   -0.044099	   -0.059123	   -0.103222	    0.030740	    0.024016	    0.054756	    0.009003	   -0.001778	    0.007225	    0.019158	    0.002476	    0.021634	   -0.002887	   -0.005160	   -0.008047	   -0.002177	    0.016565	    0.014388	   -0.027031	    0.001549	   -0.025482	    0.048111	    0.075510	    0.123621	   -0.031928	   -0.062656	   -0.094584	    0.036171	    0.015182	    0.051353	    0.003056	   -0.001822	    0.001234	    0.000387	    0.001346	    0.001733	   -0.017642	    0.000990	   -0.016653	   -0.006853	    0.010677	    0.003824	   -0.037708	   -0.017400	   -0.055109
    14.775	0	0	    0	    0.019440	    0.003469	    0.022909	    0.017226	    0.012187	    0.029413	    0.015092	   -0.008884	    0.006208	    0.021784	    0.009559	    0.031343	    0.016281	    0.021982	    0.038264	   -0.017500	   -0.033719	   -0.051219	    0.050752	    0.031348	    0.082100	   -0.043862	   -0.061161	   -0.105023	    0.028789	    0.021988	    0.050777	    0.009767	   -0.003354	    0.006413	    0.018147	    0.001791	    0.019939	   -0.003910	   -0.005672	   -0.009582	   -0.004612	    0.016490	    0.011878	   -0.018186	   -0.006957	   -0.025144	    0.059704	    0.061866	    0.121570	   -0.034249	   -0.062982	   -0.097231	    0.034667	    0.014265	    0.048932	    0.001963	   -0.002255	   -0.000292	   -0.000880	    0.001015	    0.000135	   -0.018048	   -0.001415	   -0.019463	   -0.008935	    0.011350	    0.002416	   -0.030916	   -0.023521	   -0.054437
    14.850	0	0	    0	    0.014292	    0.016736	    0.031027	    0.014061	    0.014882	    0.028942	    0.010564	   -0.002917	    0.007648	    0.018022	    0.013059	    0.031081	    0.016478	    0.020285	    0.036762	   -0.027384	   -0.025995	   -0.053379	    0.031580	    0.050438	    0.082018	   -0.045479	   -0.059113	   -0.104592	    0.022997	    0.025248	    0.048244	    0.008250	   -0.003126	    0.005124	    0.017376	    0.002044	    0.019420	   -0.004457	   -0.006179	   -0.010636	   -0.008674	    0.018470	    0.009796	   -0.022021	   -0.005046	   -0.027067	    0.054923	    0.067229	    0.122152	   -0.038450	   -0.061705	   -0.100156	    0.031104	    0.014732	    0.045837	    0.000847	   -0.002579	   -0.001733	   -0.001749	    0.000738	   -0.001012	   -0.021769	    0.000958	   -0.020811	   -0.011620	    0.011344	   -0.000275	   -0.034258	   -0.021211	   -0.055469
    14.925	0	0	    0	    0.011287	    0.021506	    0.032793	    0.020207	    0.012031	    0.032238	    0.013449	   -0.000236	    0.013213	    0.021161	    0.010226	    0.031386	    0.019130	    0.020153	    0.039284	   -0.014672	   -0.033680	   -0.048352	    0.052455	    0.033424	    0.085879	   -0.042541	   -0.060895	   -0.103436	    0.036085	    0.019301	    0.055387	    0.014284	   -0.004960	    0.009324	    0.022182	    0.000467	    0.022649	   -0.004385	   -0.006640	   -0.011025	   -0.001128	    0.012958	    0.011830	   -0.016100	   -0.004800	   -0.020900	    0.068072	    0.057552	    0.125624	   -0.023308	   -0.065771	   -0.089079	    0.041117	    0.012334	    0.053451	    0.005859	   -0.002619	    0.003239	    0.003334	   -0.000085	    0.003249	   -0.014314	   -0.002074	   -0.016387	   -0.003830	    0.010240	    0.006410	   -0.027666	   -0.022182	   -0.049848
    15.000	0	0	    0	    0.022655	    0.015959	    0.038615	    0.021073	    0.017622	    0.038695	    0.012532	    0.004086	    0.016618	    0.025366	    0.010725	    0.036091	    0.025362	    0.019076	    0.044438	   -0.012402	   -0.029461	   -0.041863	    0.038153	    0.048377	    0.086531	   -0.036947	   -0.060970	   -0.097917	    0.046248	    0.023602	    0.069850	    0.016795	   -0.002011	    0.014784	    0.022769	    0.002165	    0.024934	    0.000374	   -0.005815	   -0.005441	    0.003265	    0.016750	    0.020015	   -0.014479	   -0.003820	   -0.018299	    0.059811	    0.065725	    0.125536	   -0.015693	   -0.060034	   -0.075727	    0.047839	    0.017346	    0.065185	    0.007783	   -0.001839	    0.005944	    0.005060	    0.001445	    0.006505	   -0.009245	    0.000297	   -0.008948	   -0.000046	    0.010529	    0.010483	   -0.025941	   -0.024612	   -0.050554
    15.075	0	0	    0	    0.036515	    0.001413	    0.037928	    0.029444	    0.010217	    0.039660	    0.028393	   -0.008612	    0.019781	    0.028556	    0.010513	    0.039069	    0.029869	    0.016590	    0.046459	    0.000830	   -0.042953	   -0.042123	    0.074173	    0.014467	    0.088639	   -0.032951	   -0.062869	   -0.095820	    0.048409	    0.026753	    0.075163	    0.020134	   -0.002886	    0.017248	    0.025069	    0.001753	    0.026822	    0.002938	   -0.005519	   -0.002581	   -0.000650	    0.023471	    0.022820	   -0.012579	   -0.003289	   -0.015869	    0.073034	    0.054882	    0.127915	   -0.013749	   -0.057240	   -0.070989	    0.050519	    0.018966	    0.069485	    0.009511	   -0.001544	    0.007967	    0.007274	    0.001309	    0.008583	   -0.008536	    0.002942	   -0.005593	    0.000678	    0.012546	    0.013225	   -0.020329	   -0.028553	   -0.048883
    15.150	0	0	    0	    0.020627	    0.016575	    0.037201	    0.023585	    0.015791	    0.039376	    0.021319	   -0.002710	    0.018609	    0.026382	    0.014551	    0.040933	    0.025206	    0.022463	    0.047669	   -0.011229	   -0.028604	   -0.039833	    0.048902	    0.045714	    0.094616	   -0.035767	   -0.057925	   -0.093692	    0.048112	    0.027304	    0.075416	    0.018337	   -0.001171	    0.017165	    0.024557	    0.002529	    0.027087	    0.002990	   -0.004220	   -0.001230	    0.003830	    0.019382	    0.023212	   -0.012411	   -0.002851	   -0.015261	    0.068296	    0.062303	    0.130599	   -0.015251	   -0.056267	   -0.071518	    0.050740	    0.019174	    0.069914	    0.008712	   -0.000915	    0.007797	    0.006664	    0.001845	    0.008509	   -0.007587	    0.001601	   -0.005986	   -0.000433	    0.013189	    0.012756	   -0.026422	   -0.020884	   -0.047306
    15.225	0	0	    0	    0.025681	    0.017100	    0.042781	    0.024116	    0.017216	    0.041332	    0.017971	    0.002112	    0.020083	    0.027922	    0.012482	    0.040404	    0.027202	    0.019992	    0.047194	   -0.017719	   -0.023481	   -0.041200	    0.045251	    0.051471	    0.096723	   -0.038271	   -0.057921	   -0.096193	    0.046462	    0.028550	    0.075011	    0.018056	   -0.001746	    0.016310	    0.025232	    0.002448	    0.027680	    0.003380	   -0.004665	   -0.001285	    0.003038	    0.019723	    0.022760	   -0.014180	   -0.001919	   -0.016098	    0.066939	    0.064705	    0.131644	   -0.014136	   -0.059302	   -0.073438	    0.049691	    0.018059	    0.067751	    0.008633	   -0.001049	    0.007584	    0.006612	    0.001980	    0.008592	   -0.008165	    0.001017	   -0.007148	   -0.000698	    0.012433	    0.011735	   -0.025819	   -0.020745	   -0.046564
    15.300	0	0	    0	    0.031698	    0.005532	    0.037230	    0.024974	    0.016172	    0.041146	    0.016300	    0.003567	    0.019867	    0.026836	    0.014375	    0.041211	    0.027902	    0.019474	    0.047376	   -0.015854	   -0.024625	   -0.040479	    0.048953	    0.046934	    0.095886	   -0.037038	   -0.058308	   -0.095346	    0.047433	    0.026833	    0.074266	    0.017651	   -0.001584	    0.016067	    0.024975	    0.002822	    0.027797	    0.004439	   -0.005289	   -0.000850	    0.004314	    0.017647	    0.021961	   -0.013328	   -0.005228	   -0.018556	    0.064156	    0.067461	    0.131616	   -0.014700	   -0.059390	   -0.074091	    0.050367	    0.017148	    0.067515	    0.008576	   -0.001313	    0.007262	    0.006777	    0.001665	    0.008442	   -0.008038	    0.000071	   -0.007966	    0.000573	    0.010576	    0.011149	   -0.030155	   -0.021236	   -0.051391
    15.375	0	0	    0	    0.017912	    0.022946	    0.040858	    0.022276	    0.017074	    0.039349	    0.015997	    0.001062	    0.017059	    0.027890	    0.011632	    0.039522	    0.025362	    0.019076	    0.044438	   -0.018762	   -0.026255	   -0.045017	    0.048356	    0.040599	    0.088955	   -0.037372	   -0.059451	   -0.096824	    0.044548	    0.028250	    0.072798	    0.017280	   -0.002077	    0.015203	    0.024537	    0.003033	    0.027570	    0.003167	   -0.004310	   -0.001144	    0.003603	    0.017498	    0.021101	   -0.013609	   -0.002654	   -0.016263	    0.063316	    0.064300	    0.127616	   -0.017653	   -0.059309	   -0.076962	    0.048693	    0.017008	    0.065700	    0.007958	   -0.001200	    0.006757	    0.005891	    0.001629	    0.007520	   -0.010261	    0.000433	   -0.009827	   -0.000885	    0.012086	    0.011201	   -0.033556	   -0.016716	   -0.050272
    15.450	0	0	    0	    0.024520	    0.011625	    0.036145	    0.024033	    0.015102	    0.039135	    0.018847	   -0.001854	    0.016994	    0.027317	    0.011338	    0.038655	    0.024500	    0.018720	    0.043220	   -0.015347	   -0.029340	   -0.044686	    0.047918	    0.039150	    0.087068	   -0.036484	   -0.062149	   -0.098633	    0.042798	    0.027723	    0.070520	    0.016562	   -0.003072	    0.013490	    0.023799	    0.002787	    0.026586	    0.002517	   -0.004742	   -0.002226	    0.000153	    0.019680	    0.019833	   -0.016820	   -0.004450	   -0.021270	    0.057020	    0.067309	    0.124329	   -0.019752	   -0.059868	   -0.079620	    0.046885	    0.016051	    0.062936	    0.007208	   -0.001562	    0.005646	    0.004805	    0.001623	    0.006428	   -0.011766	   -0.000082	   -0.011848	   -0.001445	    0.010612	    0.009167	   -0.031911	   -0.023822	   -0.055733
    15.525	0	0	    0	    0.034237	    0.002299	    0.036536	    0.023477	    0.013513	    0.036989	    0.024092	   -0.008734	    0.015358	    0.028866	    0.010391	    0.039257	    0.030103	    0.014148	    0.044251	   -0.014181	   -0.028486	   -0.042667	    0.058618	    0.032798	    0.091416	   -0.034142	   -0.063928	   -0.098070	    0.039937	    0.027131	    0.067068	    0.015517	   -0.003077	    0.012440	    0.023632	    0.002762	    0.026393	    0.002066	   -0.004964	   -0.002897	   -0.002318	    0.020818	    0.018500	   -0.016125	   -0.003725	   -0.019850	    0.066945	    0.063784	    0.130728	   -0.022699	   -0.060201	   -0.082899	    0.044843	    0.015670	    0.060513	    0.006554	   -0.001483	    0.005071	    0.004385	    0.001173	    0.005559	   -0.013304	   -0.000128	   -0.013432	   -0.002966	    0.010559	    0.007593	   -0.028810	   -0.023613	   -0.052423
    15.600	0	0	    0	    0.026516	    0.015114	    0.041630	    0.019558	    0.016910	    0.036469	    0.013289	   -0.002835	    0.010454	    0.024394	    0.011960	    0.036354	    0.023221	    0.019946	    0.043167	   -0.023674	   -0.025352	   -0.049026	    0.055176	    0.026414	    0.081589	   -0.040981	   -0.057623	   -0.098604	    0.038237	    0.025891	    0.064127	    0.014847	   -0.004297	    0.010550	    0.022341	    0.002560	    0.024901	    0.000911	   -0.005105	   -0.004194	   -0.002776	    0.019903	    0.017128	   -0.020918	    0.002555	   -0.018363	    0.061837	    0.061696	    0.123532	   -0.024707	   -0.061359	   -0.086065	    0.042871	    0.014313	    0.057185	    0.005099	   -0.001384	    0.003715	    0.002998	    0.001205	    0.004203	   -0.014753	   -0.001111	   -0.015864	   -0.004693	    0.011383	    0.006689	   -0.032535	   -0.020443	   -0.052979
    15.675	0	0	    0	    0.011100	    0.021764	    0.032864	    0.020002	    0.014853	    0.034856	    0.019349	   -0.007860	    0.011489	    0.023188	    0.012342	    0.035531	    0.020667	    0.020005	    0.040672	   -0.022150	   -0.025572	   -0.047722	    0.049232	    0.043519	    0.092751	   -0.041992	   -0.057713	   -0.099705	    0.035313	    0.026251	    0.061564	    0.013469	   -0.004250	    0.009219	    0.021828	    0.002475	    0.024303	   -0.000457	   -0.005191	   -0.005647	   -0.001751	    0.017605	    0.015854	   -0.013291	   -0.009461	   -0.022752	    0.061921	    0.065105	    0.127026	   -0.026679	   -0.061549	   -0.088228	    0.041013	    0.013586	    0.054599	    0.004202	   -0.001650	    0.002552	    0.002247	    0.000875	    0.003122	   -0.016204	   -0.001330	   -0.017534	   -0.006160	    0.011010	    0.004850	   -0.032576	   -0.021453	   -0.054029
    15.750	0	0	    0	    0.014889	    0.009229	    0.024117	    0.019318	    0.012949	    0.032267	    0.008674	   -0.001184	    0.007490	    0.025387	    0.008668	    0.034055	    0.021589	    0.018043	    0.039632	   -0.018543	   -0.034078	   -0.052622	    0.041192	    0.041590	    0.082782	   -0.040211	   -0.061708	   -0.101919	    0.031664	    0.025562	    0.057225	    0.011176	   -0.002947	    0.008230	    0.021399	    0.001717	    0.023116	   -0.001457	   -0.005423	   -0.006881	   -0.004088	    0.017121	    0.013033	   -0.019143	   -0.005080	   -0.024223	    0.063115	    0.058645	    0.121760	   -0.029333	   -0.062521	   -0.091855	    0.039132	    0.012665	    0.051797	    0.003516	   -0.002196	    0.001320	    0.000859	    0.000961	    0.001821	   -0.017912	   -0.001755	   -0.019667	   -0.006675	    0.009090	    0.002415	   -0.034819	   -0.023510	   -0.058329
    15.825	0	0	    0	    0.019501	    0.011138	    0.030640	    0.015969	    0.016540	    0.032509	    0.012417	   -0.002410	    0.010007	    0.023162	    0.010727	    0.033889	    0.021371	    0.016945	    0.038316	   -0.023057	   -0.030192	   -0.053250	    0.034354	    0.051937	    0.086291	   -0.040638	   -0.063311	   -0.103949	    0.030319	    0.024148	    0.054467	    0.009051	   -0.002686	    0.006365	    0.019540	    0.002566	    0.022106	   -0.002613	   -0.005390	   -0.008003	   -0.007915	    0.018841	    0.010926	   -0.022839	   -0.000501	   -0.023340	    0.058374	    0.064921	    0.123295	   -0.031252	   -0.063930	   -0.095183	    0.036854	    0.012597	    0.049451	    0.001809	   -0.002137	   -0.000328	    0.000025	    0.000561	    0.000586	   -0.020179	   -0.001139	   -0.021318	   -0.007066	    0.007579	    0.000513	   -0.037824	   -0.020912	   -0.058736
    15.900	0	0	    0	   -0.000903	    0.029240	    0.028337	    0.015110	    0.015577	    0.030687	    0.012354	   -0.004818	    0.007536	    0.022251	    0.010483	    0.032734	    0.016096	    0.019731	    0.035827	   -0.027444	   -0.028186	   -0.055630	    0.033964	    0.050449	    0.084413	   -0.045762	   -0.059912	   -0.105674	    0.028465	    0.023295	    0.051759	    0.008860	   -0.003750	    0.005110	    0.019341	    0.001891	    0.021232	   -0.004204	   -0.005467	   -0.009672	   -0.009725	    0.019893	    0.010167	   -0.025399	   -0.000762	   -0.026161	    0.058451	    0.065815	    0.124266	   -0.033462	   -0.064794	   -0.098256	    0.034653	    0.012096	    0.046748	    0.000852	   -0.002264	   -0.001412	   -0.001390	    0.000532	   -0.000858	   -0.021711	   -0.001825	   -0.023535	   -0.009025	    0.008504	   -0.000521	   -0.040650	   -0.017799	   -0.058450
    15.975	0	0	    0	    0.014472	    0.012740	    0.027212	    0.011716	    0.017747	    0.029463	    0.011245	   -0.005956	    0.005289	    0.020860	    0.010597	    0.031457	    0.013757	    0.019505	    0.033262	   -0.025315	   -0.034851	   -0.060166	    0.039268	    0.042766	    0.082033	   -0.045870	   -0.059185	   -0.105055	    0.024565	    0.023990	    0.048554	    0.007229	   -0.004400	    0.002830	    0.018445	    0.001405	    0.019850	   -0.005568	   -0.005289	   -0.010857	   -0.009607	    0.016029	    0.006422	   -0.025364	   -0.001908	   -0.027272	    0.065158	    0.056469	    0.121628	   -0.036793	   -0.064423	   -0.101216	    0.032108	    0.011014	    0.043122	   -0.000193	   -0.003119	   -0.003311	   -0.002154	   -0.000114	   -0.002267	   -0.023716	   -0.002041	   -0.025756	   -0.010667	    0.008030	   -0.002636	   -0.033610	   -0.027512	   -0.061122
    16.050	0	0	    0	    0.016154	    0.006665	    0.022818	    0.017599	    0.013269	    0.030867	    0.012618	   -0.005134	    0.007484	    0.020652	    0.008981	    0.029633	    0.016075	    0.017654	    0.033729	   -0.020158	   -0.034338	   -0.054496	    0.037660	    0.042067	    0.079727	   -0.044131	   -0.060626	   -0.104757	    0.032348	    0.020015	    0.052362	    0.011586	   -0.005604	    0.005982	    0.021331	    0.000539	    0.021870	   -0.005196	   -0.006893	   -0.012089	   -0.007929	    0.015114	    0.007185	   -0.020322	   -0.002669	   -0.022991	    0.059023	    0.061916	    0.120940	   -0.026762	   -0.066290	   -0.093053	    0.039659	    0.008886	    0.048545	    0.003614	   -0.003055	    0.000559	    0.001224	   -0.000223	    0.001001	   -0.020931	   -0.001944	   -0.022875	   -0.005291	    0.007280	    0.001989	   -0.031879	   -0.022811	   -0.054690
    16.125	0	0	    0	    0.027525	    0.009800	    0.037325	    0.021045	    0.017694	    0.038739	    0.014546	    0.001292	    0.015837	    0.025474	    0.010340	    0.035814	    0.023923	    0.018721	    0.042644	   -0.018332	   -0.029066	   -0.047398	    0.040994	    0.049851	    0.090845	   -0.036766	   -0.060605	   -0.097371	    0.043213	    0.027853	    0.071066	    0.016260	   -0.004399	    0.011861	    0.022498	    0.002365	    0.024862	   -0.000806	   -0.005961	   -0.006768	   -0.002550	    0.019361	    0.016811	   -0.017056	   -0.002848	   -0.019904	    0.063341	    0.064535	    0.127877	   -0.018360	   -0.058833	   -0.077193	    0.047376	    0.014797	    0.062173	    0.005673	   -0.001988	    0.003685	    0.003740	    0.000800	    0.004540	   -0.014223	    0.000043	   -0.014179	   -0.003753	    0.011241	    0.007488	   -0.033324	   -0.019748	   -0.053072
    16.200	0	0	    0	    0.023254	    0.012271	    0.035525	    0.023867	    0.015296	    0.039163	    0.016691	    0.003055	    0.019747	    0.026961	    0.011907	    0.038868	    0.024511	    0.018006	    0.042518	   -0.020778	   -0.027828	   -0.048606	    0.036458	    0.046465	    0.082923	   -0.038078	   -0.058564	   -0.096642	    0.047012	    0.027890	    0.074902	    0.017776	   -0.003176	    0.014600	    0.025080	    0.001519	    0.026599	    0.001245	   -0.005240	   -0.003996	    0.000954	    0.017916	    0.018870	   -0.017187	    0.000175	   -0.017012	    0.066103	    0.062021	    0.128124	   -0.014581	   -0.059521	   -0.074102	    0.051523	    0.015242	    0.066766	    0.007235	   -0.001715	    0.005520	    0.005747	    0.000856	    0.006603	   -0.011021	    0.000817	   -0.010205	   -0.002859	    0.012402	    0.009543	   -0.023990	   -0.023885	   -0.047875
    16.275	0	0	    0	    0.026026	    0.009725	    0.035751	    0.024982	    0.014280	    0.039262	    0.014674	    0.004294	    0.018967	    0.028872	    0.010131	    0.039003	    0.029534	    0.017410	    0.046944	   -0.015836	   -0.026359	   -0.042196	    0.047870	    0.043374	    0.091243	   -0.035459	   -0.060104	   -0.095563	    0.046953	    0.029610	    0.076563	    0.016992	   -0.001833	    0.015159	    0.024877	    0.001499	    0.026376	    0.002210	   -0.004672	   -0.002462	    0.002136	    0.019979	    0.022115	   -0.015375	    0.000530	   -0.014845	    0.076640	    0.054273	    0.130913	   -0.014847	   -0.058604	   -0.073451	    0.052652	    0.016422	    0.069073	    0.007488	   -0.001591	    0.005897	    0.005621	    0.001205	    0.006826	   -0.009739	    0.000140	   -0.009598	   -0.000850	    0.010301	    0.009452	   -0.028127	   -0.021997	   -0.050124
    16.350	0	0	    0	    0.029286	    0.013545	    0.042831	    0.025553	    0.013737	    0.039290	    0.017206	   -0.000767	    0.016438	    0.027846	    0.010789	    0.038634	    0.024418	    0.021338	    0.045757	   -0.017099	   -0.030087	   -0.047186	    0.038950	    0.051358	    0.090308	   -0.037299	   -0.060528	   -0.097826	    0.044601	    0.030553	    0.075154	    0.018577	   -0.003799	    0.014778	    0.024685	    0.001805	    0.026490	    0.001781	   -0.004370	   -0.002589	    0.002139	    0.018762	    0.020902	   -0.012227	   -0.005670	   -0.017897	    0.061327	    0.069996	    0.131323	   -0.016212	   -0.059956	   -0.076168	    0.052515	    0.015784	    0.068299	    0.007608	   -0.001249	    0.006359	    0.006297	    0.000899	    0.007196	   -0.010462	    0.000182	   -0.010280	   -0.002265	    0.010458	    0.008193	   -0.030831	   -0.018024	   -0.048856
    16.425	0	0	    0	    0.029405	    0.008411	    0.037815	    0.026785	    0.011481	    0.038266	    0.020935	   -0.002207	    0.018728	    0.027681	    0.011627	    0.039309	    0.025341	    0.020509	    0.045851	   -0.019504	   -0.028202	   -0.047706	    0.056324	    0.033718	    0.090041	   -0.035252	   -0.060361	   -0.095612	    0.045038	    0.029406	    0.074444	    0.017917	   -0.002292	    0.015626	    0.025090	    0.001642	    0.026733	    0.002474	   -0.004112	   -0.001638	    0.002819	    0.018340	    0.021159	   -0.014560	   -0.006239	   -0.020799	    0.066206	    0.063387	    0.129593	   -0.015619	   -0.060785	   -0.076404	    0.053486	    0.016074	    0.069561	    0.008132	   -0.001231	    0.006901	    0.006063	    0.001393	    0.007456	   -0.010598	    0.000889	   -0.009709	   -0.001769	    0.009820	    0.008051	   -0.024931	   -0.024312	   -0.049243
    16.500	0	0	    0	    0.026435	    0.016143	    0.042578	    0.024985	    0.013338	    0.038323	    0.024711	   -0.008510	    0.016201	    0.026522	    0.012336	    0.038859	    0.025400	    0.021183	    0.046583	   -0.010556	   -0.034684	   -0.045240	    0.059111	    0.034449	    0.093560	   -0.036260	   -0.062236	   -0.098496	    0.045351	    0.027582	    0.072933	    0.017359	   -0.003137	    0.014222	    0.024238	    0.002091	    0.026329	    0.002076	   -0.004033	   -0.001958	    0.002029	    0.018679	    0.020709	   -0.014786	   -0.002405	   -0.017191	    0.070413	    0.060074	    0.130487	   -0.018581	   -0.060319	   -0.078900	    0.052614	    0.015185	    0.067799	    0.007585	   -0.001249	    0.006335	    0.006010	    0.000859	    0.006870	   -0.010491	   -0.000372	   -0.010864	   -0.002703	    0.010442	    0.007739	   -0.030252	   -0.020544	   -0.050797
    16.575	0	0	    0	    0.017201	    0.020882	    0.038083	    0.023173	    0.013136	    0.036309	    0.016305	   -0.001533	    0.014772	    0.024909	    0.012963	    0.037872	    0.023841	    0.021337	    0.045178	   -0.015638	   -0.030146	   -0.045784	    0.050884	    0.036345	    0.087228	   -0.038340	   -0.058815	   -0.097156	    0.042331	    0.027135	    0.069466	    0.016873	   -0.003410	    0.013463	    0.024236	    0.001827	    0.026063	    0.000819	   -0.003578	   -0.002759	    0.001525	    0.017908	    0.019433	   -0.016091	   -0.004743	   -0.020833	    0.064660	    0.061692	    0.126353	   -0.019654	   -0.062162	   -0.081816	    0.051608	    0.014474	    0.066082	    0.007524	   -0.001338	    0.006186	    0.005463	    0.000682	    0.006144	   -0.012168	   -0.000454	   -0.012623	   -0.001874	    0.007871	    0.005997	   -0.029035	   -0.024600	   -0.053635
    16.650	0	0	    0	    0.020206	    0.019057	    0.039263	    0.020080	    0.016261	    0.036340	    0.011986	    0.000350	    0.012336	    0.025859	    0.010619	    0.036478	    0.021477	    0.022515	    0.043993	   -0.022951	   -0.029710	   -0.052661	    0.037459	    0.041473	    0.078932	   -0.040407	   -0.059328	   -0.099735	    0.042172	    0.024650	    0.066822	    0.014804	   -0.002918	    0.011886	    0.023674	    0.001823	    0.025497	   -0.000123	   -0.003805	   -0.003928	    0.001091	    0.016865	    0.017956	   -0.019342	   -0.004501	   -0.023843	    0.063930	    0.061298	    0.125228	   -0.022364	   -0.063402	   -0.085767	    0.049210	    0.013964	    0.063174	    0.006323	   -0.001113	    0.005210	    0.004873	    0.000503	    0.005377	   -0.013108	   -0.001724	   -0.014832	   -0.003309	    0.008221	    0.004912	   -0.032717	   -0.017761	   -0.050478
    16.725	0	0	    0	    0.010487	    0.025451	    0.035938	    0.020453	    0.013923	    0.034376	    0.017520	   -0.003703	    0.013817	    0.024594	    0.011453	    0.036047	    0.018572	    0.022962	    0.041534	   -0.019796	   -0.031365	   -0.051161	    0.052915	    0.034847	    0.087762	   -0.044946	   -0.055712	   -0.100658	    0.036835	    0.027900	    0.064735	    0.014662	   -0.003542	    0.011120	    0.023353	    0.001606	    0.024958	   -0.000618	   -0.004036	   -0.004654	   -0.003078	    0.020228	    0.017151	   -0.016390	   -0.006622	   -0.023012	    0.061304	    0.067677	    0.128980	   -0.025198	   -0.062256	   -0.087454	    0.047296	    0.013747	    0.061043	    0.005973	   -0.001272	    0.004701	    0.003924	    0.000555	    0.004479	   -0.016121	    0.000299	   -0.015822	   -0.005338	    0.009159	    0.003821	   -0.031584	   -0.020336	   -0.051921
    16.800	0	0	    0	    0.015176	    0.019525	    0.034700	    0.017180	    0.014808	    0.031989	    0.012804	   -0.002912	    0.009892	    0.024387	    0.009568	    0.033955	    0.019066	    0.021336	    0.040402	   -0.030682	   -0.025352	   -0.056034	    0.036151	    0.044684	    0.080835	   -0.045021	   -0.058156	   -0.103178	    0.034642	    0.025948	    0.060590	    0.014008	   -0.004382	    0.009626	    0.021628	    0.002001	    0.023629	   -0.001548	   -0.004287	   -0.005835	   -0.001803	    0.016962	    0.015159	   -0.021214	   -0.005090	   -0.026304	    0.059792	    0.062752	    0.122544	   -0.027078	   -0.063694	   -0.090773	    0.044945	    0.013524	    0.058468	    0.005124	   -0.001482	    0.003642	    0.002789	    0.000795	    0.003583	   -0.016930	   -0.000764	   -0.017694	   -0.004992	    0.007282	    0.002289	   -0.033125	   -0.020586	   -0.053711
    16.875	0	0	    0	    0.015193	    0.021475	    0.036669	    0.020697	    0.012145	    0.032841	    0.015486	   -0.005596	    0.009890	    0.023941	    0.009997	    0.033938	    0.019527	    0.019999	    0.039526	   -0.021442	   -0.029926	   -0.051368	    0.058325	    0.028107	    0.086432	   -0.043717	   -0.060182	   -0.103899	    0.035623	    0.022950	    0.058573	    0.013273	   -0.004722	    0.008551	    0.022286	    0.001114	    0.023400	   -0.002389	   -0.004161	   -0.006550	   -0.003321	    0.017491	    0.014170	   -0.014767	   -0.008926	   -0.023693	    0.070046	    0.053790	    0.123835	   -0.029887	   -0.064221	   -0.094108	    0.044087	    0.012371	    0.056458	    0.004169	   -0.001475	    0.002694	    0.002373	    0.000269	    0.002641	   -0.018658	   -0.000642	   -0.019301	   -0.007663	    0.009449	    0.001786	   -0.033408	   -0.020418	   -0.053825
