 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 100721
ID		Version	11.0
Name	oceane_7	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     820
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.43	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     9.000	0	0	    0	    0.027419	   -0.007846	    0.019572	    0.020474	    0.003729	    0.024203	    0.029878	    0.007508	    0.037387	    0.041393	    0.007262	    0.048655	    0.051757	    0.023063	    0.074820	    0.017719	   -0.006535	    0.011184	    0.003896	    0.014534	    0.018430	   -0.001119	   -0.035347	   -0.036467	    0.060178	    0.021164	    0.081342	    0.027898	    0.013904	    0.041802	    0.040121	    0.015354	    0.055475	    0.031603	    0.009151	    0.040754	    0.037934	    0.026449	    0.064383	    0.005245	    0.005031	    0.010276	    0.001844	    0.014540	    0.016384	    0.007904	   -0.030834	   -0.022930	    0.049614	    0.023085	    0.072700	    0.027157	    0.005821	    0.032978	    0.036691	    0.004487	    0.041179	    0.030494	    0.016051	    0.046545	    0.022270	    0.030505	    0.052775	   -0.002342	    0.005879	    0.003537
     9.075	0	0	    0	    0.032496	   -0.013225	    0.019271	    0.016722	    0.006753	    0.023475	    0.021486	    0.014041	    0.035527	    0.039153	    0.008698	    0.047851	    0.051331	    0.025739	    0.077070	    0.008043	    0.005544	    0.013587	   -0.007200	    0.024376	    0.017176	    0.000301	   -0.038239	   -0.037938	    0.056608	    0.021305	    0.077913	    0.025691	    0.015024	    0.040715	    0.039374	    0.015684	    0.055058	    0.030320	    0.009028	    0.039348	    0.034621	    0.029898	    0.064519	    0.004335	    0.004907	    0.009242	   -0.001539	    0.020392	    0.018853	    0.005156	   -0.031212	   -0.026056	    0.047683	    0.022101	    0.069784	    0.025675	    0.004989	    0.030664	    0.034934	    0.004412	    0.039346	    0.027522	    0.016853	    0.044375	    0.020040	    0.030465	    0.050505	    0.000390	    0.001244	    0.001634
     9.150	0	0	    0	    0.024747	   -0.005460	    0.019287	    0.021549	   -0.000926	    0.020622	    0.029598	    0.004258	    0.033855	    0.040931	    0.005892	    0.046824	    0.050180	    0.021737	    0.071917	    0.011746	   -0.006082	    0.005664	    0.000069	    0.011008	    0.011077	   -0.001712	   -0.038968	   -0.040681	    0.051388	    0.022671	    0.074059	    0.025348	    0.014023	    0.039371	    0.038080	    0.016267	    0.054347	    0.028968	    0.008944	    0.037912	    0.033098	    0.027856	    0.060953	    0.001896	    0.005303	    0.007199	   -0.011472	    0.030770	    0.019298	    0.001632	   -0.032248	   -0.030616	    0.044530	    0.021785	    0.066314	    0.023362	    0.004992	    0.028354	    0.033232	    0.004186	    0.037418	    0.025545	    0.016128	    0.041674	    0.018860	    0.029470	    0.048330	   -0.010970	    0.008970	   -0.002000
     9.225	0	0	    0	    0.032462	   -0.011163	    0.021299	    0.018409	    0.003542	    0.021951	    0.027535	    0.008123	    0.035658	    0.036568	    0.008906	    0.045475	    0.046860	    0.025533	    0.072393	    0.010002	    0.000307	    0.010309	    0.003702	    0.017656	    0.021358	   -0.005019	   -0.036958	   -0.041977	    0.050967	    0.021389	    0.072356	    0.026169	    0.013075	    0.039244	    0.040758	    0.014495	    0.055253	    0.027605	    0.008694	    0.036299	    0.029954	    0.029246	    0.059200	    0.005316	    0.005224	    0.010540	    0.010628	    0.015270	    0.025898	    0.002184	   -0.034610	   -0.032426	    0.044877	    0.019608	    0.064485	    0.026420	    0.003389	    0.029809	    0.035537	    0.002806	    0.038343	    0.025340	    0.014659	    0.039999	    0.020679	    0.028115	    0.048794	    0.001456	    0.003999	    0.005456
     9.300	0	0	    0	    0.026491	   -0.008629	    0.017861	    0.026966	    0.001724	    0.028689	    0.037595	    0.004833	    0.042428	    0.039548	    0.008368	    0.047916	    0.053614	    0.024559	    0.078173	    0.016589	    0.001889	    0.018478	    0.001612	    0.019197	    0.020809	   -0.002017	   -0.032672	   -0.034689	    0.074470	    0.018625	    0.093096	    0.034165	    0.013839	    0.048004	    0.044395	    0.015715	    0.060111	    0.032356	    0.007347	    0.039703	    0.040900	    0.026435	    0.067335	    0.006154	    0.008110	    0.014264	    0.010809	    0.017385	    0.028194	    0.022563	   -0.029291	   -0.006728	    0.061948	    0.021917	    0.083865	    0.030635	    0.004793	    0.035428	    0.040591	    0.004020	    0.044611	    0.035395	    0.014467	    0.049862	    0.028146	    0.030029	    0.058175	   -0.001779	    0.007077	    0.005298
     9.375	0	0	    0	    0.029379	    0.001003	    0.030382	    0.029481	    0.003664	    0.033145	    0.040943	    0.003358	    0.044300	    0.041129	    0.011941	    0.053070	    0.052192	    0.027096	    0.079288	    0.017242	    0.000025	    0.017267	   -0.005639	    0.029447	    0.023807	    0.000314	   -0.034080	   -0.033765	    0.074341	    0.028010	    0.102352	    0.035954	    0.015258	    0.051212	    0.045784	    0.016237	    0.062021	    0.034862	    0.009218	    0.044081	    0.043194	    0.029096	    0.072289	    0.012774	    0.003169	    0.015943	    0.002848	    0.025148	    0.027996	    0.023302	   -0.024664	   -0.001362	    0.064108	    0.026693	    0.090801	    0.032846	    0.004559	    0.037404	    0.042674	    0.004709	    0.047383	    0.037018	    0.017886	    0.054904	    0.029203	    0.031980	    0.061182	    0.005020	    0.004347	    0.009368
     9.450	0	0	    0	    0.030843	   -0.003949	    0.026894	    0.032563	    0.002049	    0.034612	    0.042908	    0.008260	    0.051168	    0.044308	    0.011328	    0.055636	    0.059663	    0.023595	    0.083258	    0.020844	    0.004320	    0.025164	    0.029742	    0.000057	    0.029799	    0.001026	   -0.034532	   -0.033507	    0.076690	    0.027473	    0.104163	    0.037052	    0.015677	    0.052729	    0.047110	    0.016030	    0.063139	    0.036853	    0.009562	    0.046415	    0.045840	    0.028727	    0.074567	    0.011274	    0.009678	    0.020952	    0.008649	    0.018118	    0.026767	    0.025378	   -0.025153	    0.000225	    0.066985	    0.026416	    0.093401	    0.033462	    0.004749	    0.038211	    0.043499	    0.005148	    0.048648	    0.039707	    0.017436	    0.057143	    0.033519	    0.029952	    0.063472	   -0.001584	    0.001688	    0.000104
     9.525	0	0	    0	    0.047354	   -0.027952	    0.019402	    0.028089	    0.004270	    0.032359	    0.037979	    0.008693	    0.046672	    0.047343	    0.008207	    0.055550	    0.060284	    0.022791	    0.083075	    0.023903	    0.001096	    0.024998	    0.007302	    0.016655	    0.023956	    0.005431	   -0.037897	   -0.032466	    0.078069	    0.023405	    0.101474	    0.037231	    0.014965	    0.052196	    0.046337	    0.016277	    0.062615	    0.037051	    0.009730	    0.046781	    0.049212	    0.026513	    0.075726	    0.015487	    0.009082	    0.024569	    0.001760	    0.013900	    0.015660	    0.023273	   -0.026227	   -0.002954	    0.065569	    0.026057	    0.091625	    0.032967	    0.005032	    0.037999	    0.043122	    0.004671	    0.047793	    0.039349	    0.017027	    0.056376	    0.037365	    0.033309	    0.070674	   -0.003333	    0.004152	    0.000819
     9.600	0	0	    0	    0.037807	   -0.007570	    0.030237	    0.029431	    0.004268	    0.033699	    0.039022	    0.005402	    0.044424	    0.043531	    0.011033	    0.054564	    0.062850	    0.022068	    0.084918	    0.022224	    0.004274	    0.026498	    0.001543	    0.015257	    0.016800	    0.004990	   -0.037783	   -0.032793	    0.075222	    0.027249	    0.102471	    0.036606	    0.015939	    0.052546	    0.046450	    0.016472	    0.062922	    0.037149	    0.009560	    0.046708	    0.046316	    0.031023	    0.077340	    0.014318	    0.011519	    0.025837	   -0.005262	    0.012703	    0.007441	    0.023577	   -0.026865	   -0.003288	    0.066279	    0.025914	    0.092193	    0.033850	    0.004797	    0.038647	    0.043368	    0.004606	    0.047974	    0.039441	    0.016671	    0.056111	    0.036898	    0.035724	    0.072622	    0.000269	   -0.000457	   -0.000188
     9.675	0	0	    0	    0.025390	   -0.001134	    0.024256	    0.026896	    0.006121	    0.033017	    0.033700	    0.010693	    0.044393	    0.044490	    0.010970	    0.055460	    0.063608	    0.024586	    0.088194	    0.019977	    0.008206	    0.028183	   -0.001183	    0.022910	    0.021728	    0.001999	   -0.033995	   -0.031996	    0.073030	    0.027684	    0.100714	    0.035716	    0.016804	    0.052520	    0.047123	    0.016229	    0.063353	    0.037623	    0.009159	    0.046782	    0.047768	    0.031194	    0.078962	    0.013498	    0.010611	    0.024109	   -0.008141	    0.014825	    0.006685	    0.021272	   -0.026151	   -0.004879	    0.065134	    0.026009	    0.091143	    0.034326	    0.004771	    0.039098	    0.042890	    0.004805	    0.047695	    0.039327	    0.016433	    0.055760	    0.039166	    0.035494	    0.074660	   -0.003286	   -0.001819	   -0.005105
     9.750	0	0	    0	    0.040880	   -0.018737	    0.022144	    0.026807	    0.005288	    0.032095	    0.037432	    0.009360	    0.046792	    0.046486	    0.009709	    0.056196	    0.066554	    0.023425	    0.089979	    0.028824	    0.002775	    0.031598	    0.019392	    0.005477	    0.024869	    0.008517	   -0.040689	   -0.032173	    0.069485	    0.027666	    0.097150	    0.035387	    0.015950	    0.051337	    0.046363	    0.016478	    0.062840	    0.037313	    0.009240	    0.046553	    0.046170	    0.034974	    0.081144	    0.022517	    0.007438	    0.029955	   -0.012770	    0.004477	   -0.008293	    0.017346	   -0.026317	   -0.008971	    0.063118	    0.025939	    0.089057	    0.033521	    0.005040	    0.038561	    0.042062	    0.004481	    0.046542	    0.038506	    0.017429	    0.055935	    0.042407	    0.040482	    0.082888	   -0.006741	   -0.002160	   -0.008900
     9.825	0	0	    0	    0.046226	   -0.019252	    0.026974	    0.027308	    0.003183	    0.030491	    0.038529	    0.004014	    0.042543	    0.045666	    0.009041	    0.054707	    0.067347	    0.027131	    0.094478	    0.018999	    0.011652	    0.030652	    0.007506	    0.017290	    0.024796	    0.007669	   -0.043160	   -0.035490	    0.068401	    0.025409	    0.093810	    0.034170	    0.016387	    0.050557	    0.044599	    0.017067	    0.061666	    0.036430	    0.009009	    0.045439	    0.047113	    0.036040	    0.083152	    0.018523	    0.013758	    0.032281	   -0.009324	   -0.008857	   -0.018182	    0.015797	   -0.028412	   -0.012614	    0.061521	    0.025394	    0.086915	    0.033373	    0.004984	    0.038357	    0.040852	    0.004676	    0.045527	    0.037564	    0.018339	    0.055903	    0.044814	    0.043697	    0.088511	   -0.008856	   -0.006442	   -0.015298
     9.900	0	0	    0	    0.018529	    0.000384	    0.018912	    0.021442	    0.002688	    0.024130	    0.028838	    0.011763	    0.040600	    0.042992	    0.011439	    0.054432	    0.060155	    0.031100	    0.091255	    0.022319	    0.004744	    0.027063	    0.000372	    0.004537	    0.004910	   -0.001295	   -0.036216	   -0.037511	    0.064610	    0.023776	    0.088386	    0.032987	    0.014642	    0.047629	    0.042404	    0.015841	    0.058246	    0.035685	    0.009655	    0.045340	    0.050564	    0.031689	    0.082253	    0.017743	    0.010005	    0.027749	   -0.024300	   -0.008086	   -0.032386	    0.013516	   -0.029428	   -0.015913	    0.059991	    0.024437	    0.084429	    0.031924	    0.005650	    0.037573	    0.039615	    0.004674	    0.044289	    0.037754	    0.017870	    0.055624	    0.044877	    0.041482	    0.086359	   -0.016103	   -0.006241	   -0.022344
     9.975	0	0	    0	    0.038311	   -0.015486	    0.022824	    0.022352	    0.000650	    0.023002	    0.035221	    0.003827	    0.039048	    0.042213	    0.011139	    0.053353	    0.064038	    0.030451	    0.094489	    0.021537	    0.008471	    0.030008	    0.011025	   -0.005434	    0.005591	    0.002934	   -0.040693	   -0.037759	    0.062227	    0.024009	    0.086236	    0.030232	    0.015217	    0.045449	    0.041585	    0.014858	    0.056442	    0.034143	    0.010027	    0.044170	    0.047222	    0.035267	    0.082488	    0.019700	    0.010276	    0.029976	   -0.024911	   -0.006333	   -0.031244	    0.013635	   -0.030722	   -0.017087	    0.057854	    0.023840	    0.081694	    0.030321	    0.005366	    0.035687	    0.037745	    0.004362	    0.042107	    0.035751	    0.017548	    0.053300	    0.042180	    0.045178	    0.087358	   -0.012630	   -0.006960	   -0.019590
    10.050	0	0	    0	    0.037979	   -0.019165	    0.018814	    0.018084	    0.005021	    0.023105	    0.027770	    0.014066	    0.041836	    0.042024	    0.009550	    0.051574	    0.065890	    0.030299	    0.096189	    0.020160	    0.014643	    0.034803	   -0.007884	    0.021817	    0.013933	    0.003668	   -0.041620	   -0.037952	    0.062267	    0.021282	    0.083549	    0.028913	    0.014849	    0.043761	    0.040971	    0.014075	    0.055046	    0.032995	    0.009504	    0.042499	    0.045199	    0.036342	    0.081541	    0.015003	    0.012026	    0.027029	   -0.022463	   -0.003165	   -0.025629	    0.011952	   -0.029105	   -0.017153	    0.055739	    0.024001	    0.079740	    0.028976	    0.004360	    0.033336	    0.036229	    0.003850	    0.040079	    0.033158	    0.019728	    0.052886	    0.039563	    0.044791	    0.084355	   -0.021608	   -0.003706	   -0.025313
    10.125	0	0	    0	    0.028712	   -0.003344	    0.025369	    0.021531	    0.000375	    0.021906	    0.033673	    0.002127	    0.035800	    0.038519	    0.011176	    0.049695	    0.059209	    0.036120	    0.095328	    0.025274	    0.004953	    0.030228	    0.020659	   -0.011392	    0.009267	    0.000939	   -0.035971	   -0.035032	    0.057998	    0.023356	    0.081353	    0.028576	    0.013469	    0.042045	    0.040424	    0.012829	    0.053253	    0.031182	    0.009235	    0.040418	    0.041503	    0.037259	    0.078761	    0.017659	    0.002850	    0.020509	   -0.022410	   -0.009005	   -0.031415	    0.010579	   -0.028184	   -0.017605	    0.053551	    0.023789	    0.077340	    0.027633	    0.003071	    0.030704	    0.034682	    0.003373	    0.038055	    0.031339	    0.018883	    0.050222	    0.037190	    0.043361	    0.080551	   -0.011669	   -0.017012	   -0.028680
    10.200	0	0	    0	    0.036767	   -0.015574	    0.021194	    0.020001	    0.001559	    0.021560	    0.028856	    0.005527	    0.034383	    0.037925	    0.009551	    0.047475	    0.063201	    0.031070	    0.094271	    0.022366	    0.009170	    0.031536	    0.010786	    0.004106	    0.014892	    0.004184	   -0.036764	   -0.032579	    0.056921	    0.021438	    0.078359	    0.025951	    0.015048	    0.040998	    0.038110	    0.013812	    0.051923	    0.029744	    0.009083	    0.038827	    0.041783	    0.035335	    0.077117	    0.024374	    0.001524	    0.025898	   -0.028463	   -0.014969	   -0.043432	    0.011280	   -0.027805	   -0.016525	    0.052020	    0.023002	    0.075022	    0.026104	    0.002643	    0.028746	    0.033002	    0.002972	    0.035974	    0.031040	    0.017856	    0.048896	    0.044624	    0.040188	    0.084812	   -0.003420	   -0.021039	   -0.024459
    10.275	0	0	    0	    0.028096	    0.000566	    0.028662	    0.018271	    0.002622	    0.020893	    0.028489	    0.005949	    0.034438	    0.035913	    0.011667	    0.047580	    0.062150	    0.034099	    0.096249	    0.014537	    0.014942	    0.029480	    0.008707	    0.009365	    0.018072	    0.004274	   -0.034880	   -0.030605	    0.051319	    0.023120	    0.074440	    0.026059	    0.013327	    0.039387	    0.037293	    0.013509	    0.050802	    0.027791	    0.009153	    0.036944	    0.041796	    0.037378	    0.079174	    0.037547	    0.005012	    0.042560	   -0.037985	   -0.030869	   -0.068854	    0.010441	   -0.026561	   -0.016119	    0.048659	    0.023646	    0.072304	    0.023675	    0.002395	    0.026071	    0.030497	    0.003199	    0.033696	    0.029698	    0.020016	    0.049714	    0.056693	    0.055528	    0.112221	    0.007542	    0.010188	    0.017730
    10.350	0	0	    0	    0.032313	   -0.014037	    0.018276	    0.018187	    0.002699	    0.020885	    0.025360	    0.004669	    0.030029	    0.034860	    0.009262	    0.044122	    0.060919	    0.032251	    0.093169	    0.014179	    0.018170	    0.032349	    0.013620	    0.001196	    0.014816	    0.009298	   -0.032038	   -0.022739	    0.053536	    0.019317	    0.072853	    0.025616	    0.013419	    0.039034	    0.037687	    0.012576	    0.050263	    0.026942	    0.008283	    0.035225	    0.040513	    0.037669	    0.078182	    0.040474	    0.003116	    0.043590	   -0.025703	   -0.044794	   -0.070496	    0.013585	   -0.023801	   -0.010216	    0.049778	    0.023167	    0.072945	    0.025377	    0.001175	    0.026552	    0.030980	    0.001896	    0.032877	    0.028762	    0.020055	    0.048817	    0.055496	    0.059140	    0.114636	    0.015880	    0.013094	    0.028974
    10.425	0	0	    0	    0.036155	   -0.013764	    0.022390	    0.027097	    0.002358	    0.029455	    0.036663	    0.001393	    0.038056	    0.039569	    0.006516	    0.046085	    0.068271	    0.026462	    0.094733	    0.023402	    0.014691	    0.038093	    0.010787	   -0.002920	    0.007867	    0.019544	   -0.033336	   -0.013792	    0.074060	    0.019930	    0.093990	    0.033840	    0.012786	    0.046626	    0.040871	    0.013295	    0.054165	    0.029673	    0.006717	    0.036390	    0.049460	    0.034839	    0.084298	    0.047850	    0.005662	    0.053512	   -0.031026	   -0.043995	   -0.075021	    0.036729	   -0.020056	    0.016672	    0.068897	    0.024770	    0.093667	    0.029754	    0.002607	    0.032361	    0.035874	    0.002721	    0.038596	    0.038059	    0.019567	    0.057626	    0.065639	    0.056779	    0.122418	    0.018076	    0.022782	    0.040858
    10.500	0	0	    0	    0.037882	    0.007135	    0.045017	    0.029020	    0.007222	    0.036242	    0.035391	    0.008577	    0.043969	    0.040940	    0.011628	    0.052568	    0.065001	    0.039752	    0.104752	    0.023697	    0.026295	    0.049992	    0.010299	    0.013811	    0.024109	    0.022348	   -0.023793	   -0.001445	    0.080641	    0.028657	    0.109298	    0.036125	    0.015275	    0.051400	    0.043368	    0.012812	    0.056180	    0.033335	    0.008473	    0.041807	    0.052920	    0.040433	    0.093352	    0.051208	    0.014308	    0.065516	   -0.018395	   -0.047239	   -0.065634	    0.044424	   -0.013345	    0.031080	    0.074319	    0.030555	    0.104874	    0.031601	    0.003005	    0.034606	    0.038184	    0.003246	    0.041430	    0.043395	    0.022041	    0.065436	    0.064840	    0.059514	    0.124354	    0.032099	    0.019818	    0.051916
    10.575	0	0	    0	    0.024073	    0.005637	    0.029710	    0.029170	    0.007242	    0.036412	    0.039853	    0.003038	    0.042891	    0.043850	    0.009938	    0.053788	    0.062883	    0.039388	    0.102271	    0.018018	    0.029348	    0.047366	   -0.005802	    0.016581	    0.010779	    0.028191	   -0.020197	    0.007994	    0.083728	    0.028366	    0.112094	    0.037684	    0.015046	    0.052730	    0.043556	    0.013136	    0.056692	    0.034365	    0.008705	    0.043070	    0.053174	    0.039825	    0.093000	    0.051799	    0.011435	    0.063234	   -0.031551	   -0.042828	   -0.074379	    0.048012	   -0.008921	    0.039092	    0.077101	    0.032060	    0.109160	    0.032026	    0.003436	    0.035462	    0.038666	    0.003527	    0.042194	    0.045020	    0.022648	    0.067668	    0.063414	    0.057910	    0.121325	    0.017926	    0.023994	    0.041920
    10.650	0	0	    0	    0.047216	   -0.005740	    0.041476	    0.032598	    0.005025	    0.037623	    0.040750	    0.001546	    0.042295	    0.042526	    0.011322	    0.053848	    0.066262	    0.037768	    0.104030	    0.025823	    0.021316	    0.047139	    0.001130	   -0.000453	    0.000677	    0.029957	   -0.015134	    0.014823	    0.086753	    0.027822	    0.114575	    0.037418	    0.014508	    0.051927	    0.043132	    0.013231	    0.056363	    0.034562	    0.008819	    0.043381	    0.057513	    0.035958	    0.093471	    0.050126	    0.002676	    0.052802	   -0.041312	   -0.042821	   -0.084133	    0.048624	   -0.009971	    0.038654	    0.076646	    0.032772	    0.109418	    0.031732	    0.002942	    0.034674	    0.038030	    0.003163	    0.041193	    0.046584	    0.019964	    0.066548	    0.064581	    0.050647	    0.115228	    0.008750	    0.014845	    0.023595
    10.725	0	0	    0	    0.029345	    0.026574	    0.055919	    0.033837	    0.005945	    0.039782	    0.041565	    0.002196	    0.043761	    0.044339	    0.010730	    0.055070	    0.065004	    0.037971	    0.102975	    0.026689	    0.015053	    0.041741	    0.011071	   -0.017802	   -0.006731	    0.029254	   -0.009827	    0.019428	    0.085989	    0.029438	    0.115427	    0.037358	    0.014235	    0.051593	    0.044593	    0.012925	    0.057518	    0.034224	    0.009054	    0.043278	    0.053165	    0.037831	    0.090996	    0.038374	    0.001118	    0.039492	   -0.038595	   -0.041348	   -0.079943	    0.044573	   -0.009081	    0.035492	    0.076461	    0.032056	    0.108518	    0.032724	    0.002508	    0.035232	    0.039127	    0.002515	    0.041642	    0.043827	    0.021104	    0.064931	    0.055450	    0.051438	    0.106888	   -0.000580	    0.003399	    0.002819
    10.800	0	0	    0	    0.047851	   -0.007617	    0.040233	    0.030731	    0.007366	    0.038097	    0.036505	    0.005872	    0.042377	    0.043925	    0.010391	    0.054316	    0.067900	    0.032128	    0.100028	    0.021779	    0.016108	    0.037887	   -0.005718	   -0.001661	   -0.007379	    0.029282	   -0.021810	    0.007472	    0.083535	    0.030770	    0.114304	    0.036607	    0.014744	    0.051352	    0.044699	    0.013648	    0.058347	    0.034653	    0.008037	    0.042690	    0.049765	    0.039476	    0.089240	    0.015813	    0.014799	    0.030611	   -0.031213	   -0.027520	   -0.058733	    0.039841	   -0.013108	    0.026733	    0.075029	    0.031456	    0.106484	    0.033006	    0.003257	    0.036263	    0.039678	    0.002503	    0.042180	    0.041803	    0.018107	    0.059909	    0.043405	    0.046605	    0.090010	   -0.012723	   -0.005572	   -0.018295
    10.875	0	0	    0	    0.045546	   -0.013169	    0.032377	    0.028823	    0.005049	    0.033872	    0.036006	    0.006135	    0.042141	    0.044930	    0.010405	    0.055335	    0.064891	    0.031563	    0.096454	    0.023112	    0.009387	    0.032499	    0.001603	   -0.002686	   -0.001083	    0.024753	   -0.028725	   -0.003972	    0.080886	    0.028165	    0.109051	    0.035498	    0.014588	    0.050086	    0.044529	    0.014339	    0.058867	    0.035112	    0.007585	    0.042697	    0.048016	    0.040685	    0.088702	    0.021473	    0.010114	    0.031587	   -0.030554	   -0.005792	   -0.036346	    0.033137	   -0.017771	    0.015367	    0.071900	    0.030571	    0.102471	    0.032749	    0.003809	    0.036558	    0.039922	    0.003052	    0.042973	    0.040169	    0.017071	    0.057240	    0.038784	    0.040285	    0.079068	   -0.011156	   -0.007890	   -0.019046
    10.950	0	0	    0	    0.043837	   -0.003508	    0.040329	    0.029640	    0.004390	    0.034029	    0.037868	    0.004502	    0.042369	    0.045734	    0.008823	    0.054557	    0.058741	    0.038938	    0.097679	    0.026573	    0.006725	    0.033298	    0.003195	    0.005184	    0.008379	    0.020063	   -0.028185	   -0.008121	    0.076211	    0.029248	    0.105459	    0.034449	    0.014489	    0.048939	    0.044762	    0.013612	    0.058374	    0.033559	    0.008193	    0.041752	    0.047829	    0.039780	    0.087609	    0.015746	    0.018888	    0.034634	   -0.024101	   -0.004981	   -0.029082	    0.028004	   -0.019416	    0.008588	    0.069049	    0.030246	    0.099295	    0.032838	    0.003212	    0.036051	    0.039286	    0.002971	    0.042256	    0.039209	    0.016725	    0.055934	    0.038925	    0.041562	    0.080487	   -0.010822	   -0.008700	   -0.019521
    11.025	0	0	    0	    0.053012	   -0.006564	    0.046448	    0.029264	    0.004667	    0.033931	    0.039354	    0.000314	    0.039668	    0.044820	    0.008966	    0.053787	    0.062988	    0.035231	    0.098219	    0.020778	    0.015072	    0.035849	    0.012301	   -0.002128	    0.010173	    0.017092	   -0.029317	   -0.012225	    0.072617	    0.029319	    0.101936	    0.033723	    0.014099	    0.047822	    0.044240	    0.014165	    0.058406	    0.032533	    0.007801	    0.040334	    0.047138	    0.040413	    0.087551	    0.018020	    0.013682	    0.031701	   -0.026148	    0.002796	   -0.023351	    0.022194	   -0.020934	    0.001259	    0.066331	    0.029222	    0.095552	    0.031965	    0.003585	    0.035550	    0.038322	    0.003021	    0.041343	    0.037465	    0.016136	    0.053601	    0.039717	    0.039456	    0.079174	   -0.013430	   -0.005963	   -0.019393
    11.100	0	0	    0	    0.024650	    0.010097	    0.034747	    0.023870	    0.006180	    0.030050	    0.033236	    0.006644	    0.039879	    0.040833	    0.011771	    0.052604	    0.052511	    0.043712	    0.096223	    0.023646	    0.010970	    0.034616	   -0.000322	    0.013685	    0.013364	    0.009979	   -0.022860	   -0.012881	    0.068538	    0.028968	    0.097506	    0.032158	    0.013322	    0.045480	    0.043747	    0.013824	    0.057571	    0.031063	    0.008125	    0.039188	    0.043499	    0.041669	    0.085168	    0.023690	    0.008992	    0.032682	   -0.020672	   -0.005739	   -0.026411	    0.019594	   -0.022395	   -0.002801	    0.063541	    0.028457	    0.091998	    0.030716	    0.003610	    0.034326	    0.037719	    0.002872	    0.040591	    0.035875	    0.016730	    0.052605	    0.035894	    0.044066	    0.079960	   -0.007243	   -0.012489	   -0.019733
    11.175	0	0	    0	    0.035809	   -0.008178	    0.027631	    0.026322	    0.001982	    0.028304	    0.029292	    0.008563	    0.037855	    0.039902	    0.011531	    0.051432	    0.057118	    0.037517	    0.094635	    0.012697	    0.018389	    0.031085	   -0.005755	    0.001629	   -0.004127	    0.012122	   -0.027409	   -0.015287	    0.066612	    0.026497	    0.093108	    0.029451	    0.014515	    0.043966	    0.042790	    0.014215	    0.057005	    0.030358	    0.007709	    0.038067	    0.043787	    0.039715	    0.083502	    0.013872	    0.014510	    0.028382	   -0.043110	    0.009407	   -0.033703	    0.018121	   -0.023674	   -0.005553	    0.061337	    0.027571	    0.088909	    0.029482	    0.003729	    0.033211	    0.035918	    0.003368	    0.039286	    0.034539	    0.016326	    0.050865	    0.038856	    0.042328	    0.081185	   -0.016636	   -0.007371	   -0.024007
    11.250	0	0	    0	    0.038691	   -0.000282	    0.038409	    0.018972	    0.010557	    0.029529	    0.028767	    0.006595	    0.035362	    0.041666	    0.008328	    0.049995	    0.055132	    0.038291	    0.093422	    0.008771	    0.021622	    0.030392	   -0.005407	    0.013896	    0.008489	    0.005828	   -0.026516	   -0.020689	    0.062929	    0.027142	    0.090071	    0.028524	    0.014669	    0.043194	    0.042915	    0.013406	    0.056321	    0.028840	    0.008152	    0.036992	    0.040225	    0.040805	    0.081029	    0.012569	    0.015724	    0.028293	   -0.026274	    0.001138	   -0.025136	    0.011039	   -0.025473	   -0.014433	    0.058242	    0.026591	    0.084834	    0.028869	    0.003602	    0.032471	    0.035171	    0.003035	    0.038206	    0.032024	    0.016695	    0.048718	    0.037083	    0.040051	    0.077134	   -0.013798	   -0.010518	   -0.024316
